gender,age_band,region,n_cell,cell_weight,category_id,category_name,incidence_rate,archetype,raw_multiplier,soft_multiplier,calibrated_probability,max_probability_flag
Male,35-44,Rural/Other,1697,0.008485,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.3860000000000003,1.1926259690108,0.6002410016872003,0
Male,35-44,South,3216,0.01608,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.1550000000000002,1.0773498062090001,0.5422232482349588,0
Male,35-44,West,2717,0.013585,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.2127500000000002,1.1061688469094502,0.5567276865980192,0
Male,45-54,Central,2476,0.01238,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.1550000000000002,1.0773498062090001,0.5422232482349588,0
Male,45-54,East,3053,0.015265,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.0972500000000003,1.04853076550855,0.5277188098718985,0
Male,45-54,North,3734,0.01867,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.0972500000000003,1.04853076550855,0.5277188098718985,0
Male,45-54,Rural/Other,1625,0.008125,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.3860000000000003,1.1926259690108,0.6002410016872003,0
Male,45-54,South,3150,0.01575,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.1550000000000002,1.0773498062090001,0.5422232482349588,0
Male,45-54,West,2625,0.013125,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.2127500000000002,1.1061688469094502,0.5567276865980192,0
Male,55-64,Central,2314,0.01157,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.1,1.04990310078,0.5284094974129965,0
Male,55-64,East,2899,0.014495,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.045,1.022456395351,0.5145957465910342,0
Male,55-64,North,3407,0.017035,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.045,1.022456395351,0.5145957465910342,0
Male,55-64,Rural/Other,1515,0.007575,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.32,1.159689922496,0.5836645007008455,0
Male,55-64,South,2890,0.01445,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.1,1.04990310078,0.5284094974129965,0
Male,55-64,West,2459,0.012295,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.1550000000000002,1.0773498062090001,0.5422232482349588,0
Male,65+,Central,2877,0.014385,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,0.9900000000000001,0.995009689922,0.500781995769072,0
Male,65+,East,3522,0.01761,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,0.9405,0.9703076550359,0.48834962002930593,0
Male,65+,North,4364,0.02182,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,0.9405,0.9703076550359,0.48834962002930593,0
Male,65+,Rural/Other,1980,0.0099,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.1880000000000002,1.0938178294664,0.5505114987281361,0
Male,65+,South,3775,0.018875,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,0.9900000000000001,0.995009689922,0.500781995769072,0
Male,65+,West,3150,0.01575,46,Outdoor Pursuits Apparel,0.5009689922,outdoor_regional,1.0395,1.0197117248081,0.513214371508838,0
Female,18-24,Central,1829,0.009145,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,18-24,East,2130,0.01065,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,18-24,North,2756,0.01378,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,18-24,Rural/Other,1268,0.00634,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,18-24,South,2313,0.011565,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,18-24,West,2004,0.01002,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,25-34,Central,2851,0.014255,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,25-34,East,3240,0.0162,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,25-34,North,4121,0.020605,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,25-34,Rural/Other,1831,0.009155,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,25-34,South,3432,0.01716,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,25-34,West,3023,0.015115,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,35-44,Central,2664,0.01332,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,35-44,East,3093,0.015465,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,35-44,North,3813,0.019065,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,35-44,Rural/Other,1712,0.00856,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,35-44,South,3230,0.01615,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,35-44,West,2743,0.013715,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,45-54,Central,2627,0.013135,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,45-54,East,3135,0.015675,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,45-54,North,3824,0.01912,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,45-54,Rural/Other,1729,0.008645,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,45-54,South,3233,0.016165,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,45-54,West,2829,0.014145,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,55-64,Central,2438,0.01219,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,55-64,East,2947,0.014735,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,55-64,North,3458,0.01729,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,55-64,Rural/Other,1601,0.008005,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,55-64,South,3089,0.015445,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,55-64,West,2589,0.012945,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,65+,Central,3070,0.01535,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,65+,East,3702,0.01851,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,65+,North,4479,0.022395,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,65+,Rural/Other,2066,0.01033,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,65+,South,3882,0.01941,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,65+,West,3298,0.01649,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,18-24,Central,1697,0.008485,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,18-24,East,2058,0.01029,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,18-24,North,2625,0.013125,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,18-24,Rural/Other,1140,0.0057,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,18-24,South,2219,0.011095,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,18-24,West,1942,0.00971,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,25-34,Central,2644,0.01322,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,25-34,East,3200,0.016,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,25-34,North,3834,0.01917,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,25-34,Rural/Other,1759,0.008795,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,25-34,South,3346,0.01673,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,25-34,West,2832,0.01416,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,35-44,Central,2519,0.012595,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,35-44,East,2950,0.01475,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,35-44,North,3741,0.018705,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,35-44,Rural/Other,1697,0.008485,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,35-44,South,3216,0.01608,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,35-44,West,2717,0.013585,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,45-54,Central,2476,0.01238,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,45-54,East,3053,0.015265,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,45-54,North,3734,0.01867,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,45-54,Rural/Other,1625,0.008125,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,45-54,South,3150,0.01575,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,45-54,West,2625,0.013125,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,55-64,Central,2314,0.01157,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,55-64,East,2899,0.014495,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,55-64,North,3407,0.017035,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,55-64,Rural/Other,1515,0.007575,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,55-64,South,2890,0.01445,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,55-64,West,2459,0.012295,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,65+,Central,2877,0.014385,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,65+,East,3522,0.01761,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,65+,North,4364,0.02182,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,65+,Rural/Other,1980,0.0099,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,65+,South,3775,0.018875,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Male,65+,West,3150,0.01575,47,Nutrition & Fitness Services,0.4852941176,broad,1.0,1.0,0.4852941176,0
Female,18-24,Central,1829,0.009145,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.9799999999999998,1.495925581368,0.7444401073022048,0
Female,18-24,East,2130,0.01065,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.9799999999999998,1.495925581368,0.7444401073022048,0
Female,18-24,North,2756,0.01378,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.9799999999999998,1.495925581368,0.7444401073022048,0
Female,18-24,Rural/Other,1268,0.00634,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.8809999999999998,1.4458269767196,0.719508779778519,0
Female,18-24,South,2313,0.011565,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.9799999999999998,1.495925581368,0.7444401073022048,0
Female,18-24,West,2004,0.01002,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.9799999999999998,1.495925581368,0.7444401073022048,0
Female,25-34,Central,2851,0.014255,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.8974999999999997,1.4541767441609998,0.7236640010324665,0
Female,25-34,East,3240,0.0162,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.8974999999999997,1.4541767441609998,0.7236640010324665,0
Female,25-34,North,4121,0.020605,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.8974999999999997,1.4541767441609998,0.7236640010324665,0
Female,25-34,Rural/Other,1831,0.009155,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.8026249999999997,1.40616558137295,0.6997714788222678,0
Female,25-34,South,3432,0.01716,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.8974999999999997,1.4541767441609998,0.7236640010324665,0
Female,25-34,West,3023,0.015115,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.8974999999999997,1.4541767441609998,0.7236640010324665,0
Female,35-44,Central,2664,0.01332,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.7325,1.370679069747,0.6821117884929904,0
Female,35-44,East,3093,0.015465,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.7325,1.370679069747,0.6821117884929904,0
Female,35-44,North,3813,0.019065,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.7325,1.370679069747,0.6821117884929904,0
Female,35-44,Rural/Other,1712,0.00856,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.6458749999999998,1.3268427906796498,0.6602968769097652,0
Female,35-44,South,3230,0.01615,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.7325,1.370679069747,0.6821117884929904,0
Female,35-44,West,2743,0.013715,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.7325,1.370679069747,0.6821117884929904,0
Female,45-54,Central,2627,0.013135,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.5675,1.287181395333,0.6405595759535141,0
Female,45-54,East,3135,0.015675,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.5675,1.287181395333,0.6405595759535141,0
Female,45-54,North,3824,0.01912,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.5675,1.287181395333,0.6405595759535141,0
Female,45-54,Rural/Other,1729,0.008645,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.4891249999999998,1.24751999998635,0.6208222749972628,0
Female,45-54,South,3233,0.016165,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.5675,1.287181395333,0.6405595759535141,0
Female,45-54,West,2829,0.014145,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.5675,1.287181395333,0.6405595759535141,0
Female,55-64,Central,2438,0.01219,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.4024999999999999,1.2036837209189999,0.5990073634140378,0
Female,55-64,East,2947,0.014735,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.4024999999999999,1.2036837209189999,0.5990073634140378,0
Female,55-64,North,3458,0.01729,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.4024999999999999,1.2036837209189999,0.5990073634140378,0
Female,55-64,Rural/Other,1601,0.008005,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.3323749999999999,1.16819720929305,0.5813476730847604,0
Female,55-64,South,3089,0.015445,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.4024999999999999,1.2036837209189999,0.5990073634140378,0
Female,55-64,West,2589,0.012945,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.4024999999999999,1.2036837209189999,0.5990073634140378,0
Female,65+,Central,3070,0.01535,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.2374999999999998,1.120186046505,0.5574551508745615,0
Female,65+,East,3702,0.01851,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.2374999999999998,1.120186046505,0.5574551508745615,0
Female,65+,North,4479,0.022395,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.2374999999999998,1.120186046505,0.5574551508745615,0
Female,65+,Rural/Other,2066,0.01033,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.1756249999999997,1.0888744185997499,0.5418730711722579,0
Female,65+,South,3882,0.01941,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.2374999999999998,1.120186046505,0.5574551508745615,0
Female,65+,West,3298,0.01649,48,Female Clothing (Black Pepper),0.4939534884,female_skew,1.2374999999999998,1.120186046505,0.5574551508745615,0
Male,18-24,Central,1697,0.008485,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.42,0.7064930232719999,0.35158282511079286,0
Male,18-24,East,2058,0.01029,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.42,0.7064930232719999,0.35158282511079286,0
Male,18-24,North,2625,0.013125,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.42,0.7064930232719999,0.35158282511079286,0
Male,18-24,Rural/Other,1140,0.0057,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.39899999999999997,0.6958660465284,0.34629436169667777,0
Male,18-24,South,2219,0.011095,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.42,0.7064930232719999,0.35158282511079286,0
Male,18-24,West,1942,0.00971,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.42,0.7064930232719999,0.35158282511079286,0
Male,25-34,Central,2644,0.01322,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.40249999999999997,0.697637209319,0.3471757722656969,0
Male,25-34,East,3200,0.016,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.40249999999999997,0.697637209319,0.3471757722656969,0
Male,25-34,North,3834,0.01917,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.40249999999999997,0.697637209319,0.3471757722656969,0
Male,25-34,Rural/Other,1759,0.008795,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.38237499999999996,0.6874530232730499,0.3421076614938365,0
Male,25-34,South,3346,0.01673,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.40249999999999997,0.697637209319,0.3471757722656969,0
Male,25-34,West,2832,0.01416,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.40249999999999997,0.697637209319,0.3471757722656969,0
Male,35-44,Central,2519,0.012595,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.3675,0.679925581413,0.338361666575505,0
Male,35-44,East,2950,0.01475,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.3675,0.679925581413,0.338361666575505,0
Male,35-44,North,3741,0.018705,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.3675,0.679925581413,0.338361666575505,0
Male,35-44,Rural/Other,1697,0.008485,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.34912499999999996,0.67062697676235,0.3337342610881542,0
Male,35-44,South,3216,0.01608,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.3675,0.679925581413,0.338361666575505,0
Male,35-44,West,2717,0.013585,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.3675,0.679925581413,0.338361666575505,0
Male,45-54,Central,2476,0.01238,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.33249999999999996,0.662213953507,0.329547560885313,0
Male,45-54,East,3053,0.015265,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.33249999999999996,0.662213953507,0.329547560885313,0
Male,45-54,North,3734,0.01867,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.33249999999999996,0.662213953507,0.329547560885313,0
Male,45-54,Rural/Other,1625,0.008125,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.31587499999999996,0.6538009302516499,0.32536086068247183,0
Male,45-54,South,3150,0.01575,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.33249999999999996,0.662213953507,0.329547560885313,0
Male,45-54,West,2625,0.013125,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.33249999999999996,0.662213953507,0.329547560885313,0
Male,55-64,Central,2314,0.01157,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.2975,0.644502325601,0.3207334551951211,0
Male,55-64,East,2899,0.014495,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.2975,0.644502325601,0.3207334551951211,0
Male,55-64,North,3407,0.017035,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.2975,0.644502325601,0.3207334551951211,0
Male,55-64,Rural/Other,1515,0.007575,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.28262499999999996,0.6369748837409499,0.31698746027678953,0
Male,55-64,South,2890,0.01445,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.2975,0.644502325601,0.3207334551951211,0
Male,55-64,West,2459,0.012295,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.2975,0.644502325601,0.3207334551951211,0
Male,65+,Central,2877,0.014385,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.26249999999999996,0.626790697695,0.31191934950492917,0
Male,65+,East,3522,0.01761,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.26249999999999996,0.626790697695,0.31191934950492917,0
Male,65+,North,4364,0.02182,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.26249999999999996,0.626790697695,0.31191934950492917,0
Male,65+,Rural/Other,1980,0.0099,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.24937499999999996,0.6201488372302499,0.3086140598711072,0
Male,65+,South,3775,0.018875,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.26249999999999996,0.626790697695,0.31191934950492917,0
Male,65+,West,3150,0.01575,48,Female Clothing (Black Pepper),0.4939534884,female_skew,0.26249999999999996,0.626790697695,0.31191934950492917,0
Female,18-24,Central,1829,0.009145,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,18-24,East,2130,0.01065,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,18-24,North,2756,0.01378,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,18-24,Rural/Other,1268,0.00634,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,18-24,South,2313,0.011565,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,18-24,West,2004,0.01002,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,25-34,Central,2851,0.014255,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,25-34,East,3240,0.0162,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,25-34,North,4121,0.020605,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,25-34,Rural/Other,1831,0.009155,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,25-34,South,3432,0.01716,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,25-34,West,3023,0.015115,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,35-44,Central,2664,0.01332,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,35-44,East,3093,0.015465,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,35-44,North,3813,0.019065,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,35-44,Rural/Other,1712,0.00856,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,35-44,South,3230,0.01615,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,35-44,West,2743,0.013715,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,45-54,Central,2627,0.013135,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,45-54,East,3135,0.015675,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,45-54,North,3824,0.01912,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,45-54,Rural/Other,1729,0.008645,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,45-54,South,3233,0.016165,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,45-54,West,2829,0.014145,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,55-64,Central,2438,0.01219,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,55-64,East,2947,0.014735,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,55-64,North,3458,0.01729,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,55-64,Rural/Other,1601,0.008005,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,55-64,South,3089,0.015445,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,55-64,West,2589,0.012945,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,65+,Central,3070,0.01535,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,65+,East,3702,0.01851,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,65+,North,4479,0.022395,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,65+,Rural/Other,2066,0.01033,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,65+,South,3882,0.01941,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Female,65+,West,3298,0.01649,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,18-24,Central,1697,0.008485,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,18-24,East,2058,0.01029,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,18-24,North,2625,0.013125,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,18-24,Rural/Other,1140,0.0057,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,18-24,South,2219,0.011095,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,18-24,West,1942,0.00971,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,25-34,Central,2644,0.01322,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,25-34,East,3200,0.016,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,25-34,North,3834,0.01917,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,25-34,Rural/Other,1759,0.008795,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,25-34,South,3346,0.01673,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,25-34,West,2832,0.01416,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,35-44,Central,2519,0.012595,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,35-44,East,2950,0.01475,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
Male,35-44,North,3741,0.018705,49,Real Estate Service,0.4859086492,broad,1.0,1.0,0.4859086492,0
